carat;depth;table;price;quality
0.5;61.3;58.0;1624;Very Good
0.5;61.8;58.0;1624;Very Good
0.5;62.2;59.0;1624;Premium
0.5;61.3;59.0;1624;Very Good
0.5;60.7;60.0;1624;Premium
0.5;59.9;59.0;1624;Premium
0.5;60.0;57.0;1624;Ideal
0.5;62.1;54.0;1624;Ideal
0.5;61.0;59.0;1624;Very Good
0.5;61.4;57.0;1624;Ideal
0.5;62.2;55.0;1624;Ideal
0.5;61.3;57.0;1624;Ideal
0.5;62.0;55.0;1624;Ideal
0.5;62.6;54.0;1624;Ideal
0.5;62.5;58.0;1624;Premium
0.5;59.7;60.0;1624;Premium
0.5;62.9;59.0;1624;Very Good
0.5;61.6;55.0;1624;Ideal
0.5;62.1;55.0;1624;Very Good
0.5;62.5;60.0;1624;Premium
0.52;61.3;57.0;1624;Ideal
0.53;61.5;56.0;1624;Ideal
0.39;60.1;57.0;1624;Ideal
0.55;58.2;58.0;1624;Good
0.53;61.8;62.8;1624;Good
0.52;62.0;54.0;1624;Ideal
0.52;61.8;55.0;1624;Ideal
0.51;64.3;54.0;1624;Good
0.51;62.9;57.0;1624;Ideal
0.51;61.7;59.0;1624;Premium
0.51;61.3;59.0;1624;Premium
0.51;64.3;55.0;1624;Good
0.52;61.8;60.0;1624;Premium
0.52;61.5;58.0;1625;Very Good
0.6;62.1;57.0;1625;Ideal
0.55;62.5;56.0;1625;Very Good
0.6;60.8;58.0;1625;Premium
0.56;61.6;57.0;1625;Ideal
0.52;61.7;56.0;1625;Ideal
0.42;61.3;56.0;1625;Ideal
0.56;61.3;56.0;1625;Ideal
0.53;61.0;55.0;1625;Ideal
0.52;61.1;56.0;1625;Ideal
0.52;61.2;56.0;1625;Ideal
0.52;64.3;56.0;1625;Good
0.53;58.4;58.0;1625;Good
0.7;65.9;58.0;1625;Fair
0.71;62.6;57.0;1626;Very Good
0.58;61.8;55.0;1626;Ideal
0.5;61.7;55.0;1626;Ideal
0.5;61.5;56.0;1626;Ideal
0.5;57.7;61.0;1626;Good
0.56;60.0;57.0;1627;Very Good
0.5;62.8;60.0;1627;Very Good
0.5;63.4;57.0;1627;Very Good
0.51;63.3;57.0;1627;Very Good
0.51;60.7;59.0;1627;Premium
0.61;62.0;57.0;1627;Ideal
0.54;61.6;56.0;1627;Premium
0.51;60.7;56.0;1628;Very Good
0.51;62.3;56.0;1628;Very Good
0.51;60.7;56.0;1628;Very Good
0.51;62.3;57.0;1628;Very Good
0.5;61.2;56.0;1628;Very Good
0.73;56.9;60.0;1628;Good
0.5;62.0;56.0;1628;Ideal
0.5;61.8;54.0;1628;Ideal
0.63;61.7;54.0;1628;Ideal
0.63;62.0;55.0;1628;Ideal
0.55;61.7;59.0;1629;Very Good
0.52;62.3;58.0;1629;Very Good
0.64;62.8;54.0;1629;Very Good
0.52;62.5;56.0;1629;Ideal
0.52;61.9;54.0;1629;Ideal
0.52;62.3;54.0;1629;Ideal
0.5;62.9;60.0;1629;Premium
0.5;58.9;59.0;1629;Premium
0.5;61.1;60.0;1629;Premium
0.5;60.7;62.0;1629;Premium
0.5;60.3;60.0;1629;Premium
0.5;61.3;56.0;1629;Premium
0.5;61.0;56.0;1629;Ideal
0.5;62.9;54.0;1629;Ideal
0.5;62.2;56.0;1629;Ideal
0.5;60.0;63.0;1629;Very Good
0.5;61.4;56.0;1629;Ideal
0.5;61.8;59.0;1629;Premium
0.5;61.4;58.0;1629;Premium
0.5;62.1;57.0;1629;Ideal
0.5;63.0;54.0;1629;Ideal
0.5;62.5;57.0;1629;Ideal
0.5;63.5;54.0;1629;Very Good
0.5;63.4;58.0;1629;Very Good
0.5;63.5;58.0;1629;Very Good
0.5;62.4;62.0;1629;Premium
0.5;63.2;57.0;1629;Very Good
0.5;63.2;56.0;1629;Very Good
0.5;63.0;57.0;1629;Ideal
0.5;62.6;60.0;1629;Premium
0.76;63.0;55.0;1629;Premium
0.5;60.8;60.0;1629;Premium
0.5;63.4;59.0;1629;Very Good
0.55;62.4;57.6;1630;Premium
0.54;61.6;59.0;1630;Ideal
0.53;61.7;56.0;1630;Ideal
0.59;62.2;57.0;1630;Ideal
0.53;60.0;58.0;1631;Premium
0.53;61.4;57.0;1631;Very Good
0.53;62.0;55.0;1631;Ideal
0.53;61.9;58.0;1631;Very Good
0.53;61.8;55.0;1631;Ideal
0.53;61.5;55.0;1631;Ideal
0.53;61.0;58.0;1631;Premium
0.53;61.1;56.0;1631;Ideal
0.53;62.2;56.0;1631;Ideal
0.53;60.6;55.0;1631;Very Good
0.53;61.4;60.0;1631;Premium
0.53;61.7;56.0;1631;Ideal
0.56;62.0;57.0;1631;Ideal
0.73;64.7;56.0;1631;Fair
0.74;63.3;59.0;1632;Very Good
0.5;61.4;57.0;1632;Ideal
0.58;62.3;53.7;1632;Ideal
0.51;60.2;56.0;1632;Ideal
0.51;60.2;57.0;1632;Ideal
0.51;59.0;59.0;1632;Ideal
0.51;61.8;54.0;1632;Ideal
0.5;63.2;60.0;1632;Very Good
0.57;59.9;54.6;1633;Very Good
0.51;63.2;60.0;1633;Very Good
0.58;61.2;55.8;1633;Very Good
0.51;61.7;56.0;1633;Ideal
0.54;61.3;55.9;1633;Ideal
0.56;61.5;56.0;1633;Ideal
0.51;60.8;57.0;1633;Ideal
0.59;61.7;56.0;1633;Ideal
0.68;58.0;71.0;1633;Fair
0.56;61.2;54.0;1633;Ideal
0.62;61.3;60.0;1633;Premium
0.51;64.4;55.0;1634;Very Good
0.55;60.1;55.0;1634;Ideal
0.55;62.3;56.0;1634;Ideal
0.51;61.2;55.0;1634;Ideal
0.58;61.0;57.0;1634;Premium
0.58;62.2;61.0;1634;Premium
0.5;63.4;56.0;1635;Good
0.5;63.3;54.0;1635;Good
0.5;63.4;57.0;1635;Good
0.5;62.8;58.0;1635;Very Good
0.5;63.7;56.0;1635;Good
0.5;62.4;55.0;1635;Ideal
0.53;60.9;56.0;1636;Very Good
0.51;62.7;56.0;1636;Ideal
0.51;62.0;61.0;1636;Very Good
0.58;63.0;57.0;1636;Very Good
0.58;61.5;55.0;1636;Ideal
0.58;61.6;55.0;1636;Ideal
0.58;61.9;56.0;1636;Ideal
0.58;62.6;59.0;1636;Premium
0.55;62.0;56.0;1636;Ideal
0.53;63.4;56.0;1636;Very Good
0.53;62.1;58.0;1636;Premium
0.53;63.8;56.0;1636;Good
0.69;62.0;59.0;1636;Premium
0.7;58.9;59.0;1636;Premium
0.53;63.4;58.0;1636;Very Good
0.5;62.7;59.0;1637;Very Good
0.54;62.2;56.0;1637;Ideal
0.32;60.8;56.0;523;Ideal
0.32;61.2;56.0;523;Ideal
0.32;60.9;56.0;523;Ideal
0.32;61.2;55.0;523;Ideal
0.32;62.4;54.0;523;Ideal
0.32;60.9;57.0;523;Ideal
0.32;61.3;56.0;523;Ideal
0.32;62.0;54.0;523;Ideal
0.35;61.5;56.0;523;Ideal
0.35;60.8;56.0;523;Ideal
0.31;61.3;58.0;523;Premium
0.31;61.8;59.0;523;Premium
0.31;63.0;57.0;523;Premium
0.31;62.3;57.0;523;Premium
0.31;61.7;56.0;523;Ideal
0.31;60.3;59.0;523;Premium
0.31;60.5;57.0;523;Ideal
0.31;61.3;58.0;523;Premium
0.31;61.8;59.0;523;Premium
0.31;60.7;60.0;523;Premium
0.31;62.7;56.0;523;Ideal
0.31;63.8;55.0;523;Good
0.31;63.0;57.0;523;Ideal
0.31;60.7;60.0;523;Premium
0.31;61.5;59.0;523;Premium
0.31;61.4;61.0;523;Premium
0.31;63.3;53.0;523;Very Good
0.31;62.3;59.0;523;Premium
0.31;63.5;56.0;523;Very Good
0.31;63.3;54.0;523;Very Good
0.57;62.3;55.0;1637;Ideal
0.57;62.1;55.0;1637;Ideal
0.57;62.0;54.0;1637;Very Good
0.57;59.2;57.0;1637;Ideal
0.54;63.1;58.0;1637;Good
0.54;60.7;56.0;1637;Very Good
0.54;61.1;60.0;1637;Premium
0.46;62.6;56.0;1637;Ideal
0.46;61.6;57.0;1637;Ideal
0.4;61.6;56.0;1637;Ideal
0.5;61.1;56.0;1637;Ideal
0.62;62.7;54.0;1637;Ideal
0.54;61.3;58.0;1637;Premium
0.54;62.0;58.0;1637;Premium
0.54;61.9;57.0;1637;Ideal
0.54;60.7;56.0;1637;Ideal
0.54;61.9;56.0;1637;Premium
0.54;60.8;61.0;1637;Premium
0.54;62.4;56.0;1637;Ideal
0.54;61.9;56.0;1637;Ideal
0.54;62.4;55.0;1637;Premium
0.54;60.8;61.0;1637;Premium
0.54;62.7;57.0;1637;Ideal
0.54;61.5;56.0;1637;Ideal
0.54;60.0;59.0;1637;Premium
0.54;62.3;54.0;1637;Ideal
0.54;60.4;57.0;1637;Ideal
0.54;62.7;58.0;1637;Premium
0.54;61.0;60.0;1637;Premium
0.54;60.5;57.0;1637;Ideal
0.54;61.5;57.0;1637;Ideal
0.54;62.2;58.0;1637;Premium
0.54;62.1;56.0;1637;Ideal
0.54;58.7;62.0;1637;Premium
0.54;56.9;62.0;1637;Good
0.54;61.6;61.0;1637;Premium
0.96;61.5;63.0;1637;Fair
0.51;63.3;55.0;1638;Very Good
0.51;63.5;57.0;1638;Very Good
0.55;62.0;56.0;1639;Ideal
0.54;60.9;55.0;1639;Very Good
0.54;61.6;56.0;1639;Ideal
0.52;60.7;57.0;1639;Ideal
0.53;61.5;56.0;1639;Ideal
0.53;61.9;55.0;1639;Ideal
0.63;61.2;59.2;1640;Very Good
0.51;61.8;58.0;1640;Very Good
0.5;60.5;57.0;1640;Ideal
0.54;59.0;62.0;1640;Good
0.47;61.8;58.0;1640;Premium
0.65;61.4;59.0;1640;Premium
0.52;63.0;58.0;1641;Very Good
0.52;63.8;58.0;1641;Very Good
0.58;61.1;55.0;1641;Ideal
0.63;62.1;54.0;1641;Ideal
0.58;63.1;56.0;1641;Very Good
0.58;62.7;58.0;1641;Premium
0.62;55.1;66.0;1641;Fair
0.58;60.7;61.0;1641;Premium
0.59;59.1;61.0;1641;Premium
0.57;63.3;56.0;1641;Very Good
0.58;64.4;57.0;1641;Fair
0.53;63.1;56.0;1642;Very Good
0.57;60.2;59.0;1642;Ideal
0.57;62.8;62.0;1642;Good
0.51;61.9;60.0;1642;Premium
0.67;56.0;67.0;1642;Fair
0.55;61.0;56.0;1643;Very Good
0.55;59.3;57.0;1643;Ideal
0.71;60.7;58.0;1643;Very Good
0.46;61.7;56.0;1643;Ideal
0.59;64.9;57.0;1643;Good
0.48;62.2;62.0;1644;Very Good
0.51;60.5;56.0;1644;Ideal
0.52;61.5;56.0;1644;Ideal
0.52;61.3;55.0;1644;Ideal
0.52;61.0;57.0;1644;Ideal
0.71;63.5;64.0;1644;Good
0.54;61.0;57.0;1644;Ideal
0.54;60.9;60.0;1644;Good
0.57;62.5;55.0;1645;Premium
0.55;61.0;56.0;1645;Ideal
0.5;59.8;63.0;1645;Good
0.55;61.5;61.0;1645;Premium
0.5;63.4;58.0;1646;Very Good
0.5;61.1;58.0;1646;Very Good
0.52;61.3;54.0;1646;Ideal
0.52;60.9;58.0;1646;Premium
0.5;60.1;59.0;1646;Ideal
0.6;61.5;58.0;1646;Ideal
0.59;62.5;55.0;1646;Ideal
0.64;57.9;64.0;1646;Good
0.56;61.0;58.0;1646;Premium
0.6;61.9;61.0;1646;Premium
0.6;61.8;60.0;1646;Premium
0.53;59.1;60.0;1647;Very Good
0.54;61.6;53.0;1647;Ideal
0.53;62.3;55.0;1648;Very Good
0.53;61.2;57.0;1648;Very Good
0.57;59.3;56.0;1648;Very Good
0.5;62.5;53.0;1648;Ideal
0.5;61.9;54.0;1648;Ideal
0.6;61.1;56.0;1648;Ideal
0.52;61.1;57.0;1648;Ideal
0.59;62.2;59.0;1648;Ideal
0.54;61.8;59.0;1649;Premium
0.55;61.3;54.0;1649;Ideal
0.5;62.5;57.0;1649;Ideal
0.56;61.6;55.0;1649;Ideal
0.51;61.5;55.0;1649;Ideal
0.54;60.3;61.0;1650;Very Good
0.53;62.2;55.0;1650;Ideal
0.54;61.7;55.0;1650;Ideal
0.54;62.6;57.0;1650;Premium
0.7;61.9;58.0;1650;Premium
0.71;63.6;63.0;1651;Good
0.71;60.0;64.0;1651;Good
0.57;60.4;57.0;1651;Very Good
0.52;61.0;55.0;1651;Ideal
0.52;62.5;56.0;1651;Ideal
0.52;60.0;57.0;1651;Premium
0.52;58.5;60.0;1651;Premium
0.52;61.5;55.0;1651;Premium
0.77;65.1;63.0;1651;Fair
0.85;62.7;60.0;1651;Fair
0.59;62.9;58.0;1652;Very Good
0.51;62.3;53.5;1652;Ideal
0.59;61.7;56.0;1652;Ideal
0.62;62.8;57.0;1652;Ideal
0.53;62.8;55.0;1653;Ideal
0.52;62.5;58.0;1653;Very Good
0.54;61.8;59.0;1653;Very Good
0.54;60.0;59.0;1653;Very Good
0.53;62.8;57.0;1653;Very Good
0.56;59.8;62.0;1653;Premium
0.5;62.4;55.0;1653;Ideal
0.56;62.5;59.0;1653;Premium
0.53;62.1;55.0;1654;Ideal
0.57;62.1;55.0;1654;Ideal
0.57;63.0;59.0;1654;Very Good
0.56;59.6;58.0;1654;Premium
0.46;62.1;56.0;1654;Ideal
0.5;60.7;58.0;1654;Premium
0.5;61.6;53.0;1654;Ideal
0.5;61.1;60.0;1654;Premium
0.5;62.9;55.0;1654;Ideal
0.5;61.3;60.0;1654;Premium
0.5;61.9;56.0;1654;Premium
0.5;62.4;60.0;1654;Premium
0.5;61.7;59.0;1654;Premium
0.5;61.8;58.0;1654;Premium
0.5;61.8;58.0;1654;Premium
0.5;62.1;58.0;1654;Premium
0.5;62.8;61.0;1654;Premium
0.5;60.9;57.0;1654;Ideal
0.5;60.8;56.0;1654;Ideal
0.5;61.6;55.0;1654;Ideal
0.5;62.2;59.0;1654;Premium
0.5;61.2;60.0;1654;Premium
0.5;62.2;57.0;1654;Premium
0.5;60.7;61.0;1654;Premium
0.5;62.1;58.0;1654;Premium
0.5;62.9;57.0;1654;Ideal
0.5;62.6;57.0;1654;Ideal
0.5;61.9;57.0;1654;Ideal
0.5;62.3;58.0;1654;Premium
0.5;62.6;56.0;1654;Premium
0.6;62.7;54.0;1654;Ideal
0.53;62.2;56.0;1654;Premium
0.73;62.8;58.0;1654;Premium
0.5;58.6;60.0;1654;Premium
0.5;60.6;59.0;1654;Premium
0.53;59.6;58.0;1655;Very Good
0.57;61.6;57.0;1655;Ideal
0.53;61.2;56.0;1655;Ideal
0.53;61.1;54.0;1655;Ideal
0.5;60.6;59.0;1655;Ideal
0.58;61.9;58.0;1656;Very Good
0.51;61.7;56.0;1656;Ideal
0.51;61.8;57.0;1656;Ideal
0.51;62.9;58.0;1656;Very Good
0.51;62.7;56.0;1656;Ideal
0.51;61.8;56.0;1656;Ideal
0.51;62.0;56.0;1656;Ideal
0.51;62.1;55.0;1656;Ideal
0.51;61.7;54.0;1656;Ideal
0.51;62.2;55.0;1656;Ideal
0.51;62.1;60.0;1656;Premium
0.51;61.3;60.0;1656;Very Good
0.51;62.5;57.0;1656;Ideal
0.51;62.7;54.0;1656;Ideal
0.51;62.3;59.0;1656;Premium
0.51;60.4;57.0;1656;Ideal
0.51;61.9;56.0;1656;Ideal
0.51;61.6;56.3;1656;Ideal
0.51;60.9;56.0;1656;Ideal
0.51;59.7;57.0;1656;Ideal
0.51;62.5;58.0;1656;Premium
0.51;61.7;58.0;1656;Premium
0.51;62.6;55.0;1656;Ideal
0.51;60.3;59.0;1656;Premium
0.51;61.9;59.0;1656;Premium
0.51;61.0;60.0;1656;Premium
0.51;61.1;58.0;1656;Premium
0.51;62.7;56.0;1656;Very Good
0.51;61.5;57.0;1656;Ideal
0.51;62.3;58.0;1656;Premium
0.51;61.7;55.0;1656;Ideal
0.51;61.0;55.0;1656;Ideal
0.51;62.5;55.0;1656;Ideal
0.51;62.0;56.0;1656;Ideal
0.51;62.5;59.0;1656;Premium
0.51;61.3;58.0;1656;Premium
0.51;63.3;56.0;1656;Good
0.51;60.5;56.0;1656;Very Good
0.51;61.4;57.0;1656;Ideal
0.51;61.9;55.0;1656;Ideal
0.51;61.9;56.0;1656;Ideal
0.51;62.2;57.0;1656;Ideal
0.51;62.4;57.0;1656;Ideal
0.42;61.4;56.0;1656;Ideal
0.52;61.1;57.0;1656;Ideal
0.52;62.4;58.0;1656;Ideal
0.52;60.7;55.0;1656;Ideal
0.5;58.8;60.0;1657;Very Good
0.54;60.0;61.0;1657;Very Good
0.7;62.0;58.0;1657;Premium
0.7;61.6;57.0;1657;Ideal
0.46;61.4;57.0;1657;Very Good
0.46;62.6;55.0;1657;Ideal
0.58;61.5;57.0;1657;Ideal
0.59;61.4;58.0;1657;Ideal
0.5;60.9;62.0;1657;Good
0.6;63.1;54.0;1657;Very Good
0.51;63.1;56.0;1658;Very Good
0.56;61.4;56.0;1658;Ideal
0.52;62.2;55.0;1659;Very Good
0.52;61.7;55.0;1659;Very Good
0.61;62.0;58.0;1659;Very Good
0.53;61.0;56.0;1659;Ideal
0.53;61.4;56.0;1659;Ideal
0.56;62.8;57.6;1659;Very Good
0.55;61.8;58.0;1659;Ideal
0.53;61.7;58.0;1659;Ideal
0.53;62.4;54.0;1659;Ideal
0.61;61.4;56.0;1659;Ideal
0.61;61.7;55.0;1659;Ideal
0.65;65.1;55.6;1659;Fair
0.43;62.3;56.0;1659;Ideal
0.43;59.6;58.0;1659;Premium
0.5;66.1;62.0;1659;Fair
0.54;63.3;55.0;1660;Good
0.51;62.3;54.0;1660;Ideal
0.51;61.7;56.0;1660;Ideal
0.51;61.9;54.0;1660;Ideal
0.52;61.5;61.0;1660;Good
0.6;60.6;57.0;1661;Very Good
0.51;61.6;57.0;1661;Ideal
0.46;62.6;57.0;1661;Ideal
0.54;62.2;57.0;1662;Ideal
0.54;62.1;56.0;1662;Very Good
0.54;61.5;56.0;1662;Ideal
0.54;60.7;56.0;1662;Ideal
0.54;62.4;57.0;1662;Ideal
0.54;62.3;56.0;1662;Ideal
0.54;60.1;56.0;1662;Ideal
0.54;62.9;57.0;1662;Very Good
0.54;62.1;56.0;1662;Ideal
0.54;60.4;60.0;1662;Premium
0.54;61.4;57.0;1662;Ideal
0.54;62.0;55.0;1662;Very Good
0.54;59.5;58.0;1662;Very Good
0.54;61.8;58.0;1662;Premium
0.54;59.4;57.0;1662;Very Good
0.54;60.6;60.0;1662;Premium
0.54;62.1;58.0;1662;Very Good
0.54;60.3;55.0;1662;Ideal
0.54;60.8;57.0;1662;Ideal
0.56;60.9;56.0;1662;Ideal
0.56;60.7;55.0;1662;Ideal
0.56;60.8;55.0;1662;Ideal
0.55;61.4;56.3;1662;Ideal
0.56;59.6;57.0;1662;Ideal
0.52;60.6;55.0;1662;Ideal
0.52;61.2;56.0;1662;Ideal
0.52;60.9;56.0;1662;Ideal
0.51;62.1;58.0;1662;Premium
0.51;61.6;56.0;1662;Ideal
0.51;62.2;58.0;1662;Premium
0.51;59.3;58.0;1662;Premium
0.51;61.5;55.0;1662;Ideal
0.51;59.2;61.0;1662;Premium
0.51;61.4;55.0;1662;Ideal
0.51;61.0;57.0;1662;Ideal
0.51;61.9;57.0;1662;Ideal
0.51;60.6;58.0;1662;Premium
0.51;63.1;55.0;1662;Very Good
0.51;62.0;54.0;1662;Ideal
0.51;63.1;57.0;1662;Very Good
0.51;63.3;57.0;1662;Very Good
0.31;63.2;55.0;523;Very Good
0.31;63.0;58.0;523;Premium
0.3;62.3;57.0;524;Very Good
0.3;62.0;53.0;524;Ideal
0.3;62.1;57.0;524;Ideal
0.3;61.9;55.0;524;Ideal
0.3;61.9;55.0;524;Ideal
0.3;61.7;57.0;524;Ideal
0.3;61.9;57.0;524;Ideal
0.26;64.0;57.0;524;Good
0.3;61.8;60.0;524;Premium
0.3;58.8;60.0;524;Very Good
0.3;61.1;56.0;524;Ideal
0.3;61.4;55.0;524;Ideal
0.32;62.7;56.0;524;Ideal
0.32;60.1;61.0;524;Very Good
0.32;58.4;57.0;524;Very Good
0.32;61.6;59.0;524;Premium
0.32;62.4;55.0;524;Ideal
0.32;63.5;56.0;524;Good
0.32;62.0;57.0;524;Ideal
0.32;60.4;61.0;524;Very Good
0.3;63.0;55.0;524;Very Good
0.3;61.4;55.0;524;Very Good
0.32;63.1;54.0;524;Good
0.32;63.1;56.0;524;Good
0.32;63.4;56.0;524;Good
0.32;62.1;55.0;524;Ideal
0.32;61.2;58.0;524;Premium
0.32;62.1;56.0;524;Ideal
0.51;63.5;56.0;1662;Very Good
0.51;63.6;54.0;1662;Good
0.51;62.9;57.0;1662;Ideal
0.51;62.5;59.0;1662;Premium
0.51;63.8;57.0;1662;Good
0.51;63.8;55.0;1662;Good
0.51;59.2;58.0;1662;Premium
0.67;60.4;57.0;1662;Ideal
0.51;61.8;57.0;1662;Ideal
0.57;62.0;55.0;1662;Ideal
0.7;59.5;61.0;1662;Premium
0.72;60.1;64.0;1663;Good
0.52;63.9;59.0;1664;Very Good
0.52;60.0;57.0;1664;Very Good
0.52;63.6;59.0;1664;Very Good
0.53;62.2;59.0;1664;Very Good
0.59;62.4;55.0;1664;Ideal
0.59;61.1;57.0;1664;Very Good
0.59;62.9;57.0;1664;Very Good
0.59;62.6;54.0;1664;Ideal
0.59;61.4;56.0;1664;Ideal
0.59;62.0;55.0;1664;Ideal
0.59;61.8;60.0;1664;Premium
0.55;59.1;62.0;1664;Premium
0.56;62.0;56.0;1664;Ideal
0.52;61.4;56.0;1664;Ideal
0.56;61.2;57.0;1664;Ideal
0.67;64.7;55.0;1664;Good
0.55;59.1;60.0;1664;Premium
0.55;62.0;55.0;1664;Ideal
0.52;62.2;56.0;1665;Very Good
0.54;61.6;54.0;1665;Very Good
0.5;62.5;58.0;1665;Very Good
0.64;64.0;53.8;1665;Very Good
0.52;61.7;55.0;1665;Ideal
0.4;61.1;56.0;1665;Ideal
0.55;61.5;57.0;1665;Ideal
0.57;61.0;56.0;1665;Ideal
0.52;61.7;57.0;1665;Ideal
0.5;62.2;54.0;1665;Ideal
0.53;61.6;57.0;1665;Ideal
0.51;63.7;57.0;1665;Good
0.5;64.1;56.0;1666;Good
0.58;62.1;55.0;1666;Ideal
0.7;61.6;58.0;1666;Premium
0.7;62.2;59.0;1666;Very Good
0.7;61.9;58.0;1666;Very Good
0.58;62.1;56.0;1666;Ideal
0.72;62.7;56.0;1666;Very Good
0.5;61.3;56.0;1666;Ideal
0.5;61.3;54.0;1666;Ideal
0.5;62.9;58.0;1666;Premium
0.5;59.9;61.0;1666;Premium
0.68;59.5;59.0;1666;Premium
0.58;63.0;59.0;1667;Very Good
0.55;61.8;57.0;1667;Ideal
0.55;61.4;56.0;1667;Ideal
0.55;59.4;62.0;1667;Very Good
0.55;61.3;57.0;1667;Ideal
0.72;60.3;58.0;1667;Premium
0.54;58.2;60.0;1667;Premium
0.54;60.0;58.0;1667;Premium
0.54;63.2;55.0;1667;Very Good
0.54;58.9;59.0;1667;Premium
0.63;62.0;58.0;1667;Premium
0.56;61.1;59.0;1668;Premium
0.51;60.9;56.0;1668;Very Good
0.51;61.1;56.0;1668;Very Good
0.55;61.9;56.0;1668;Ideal
0.55;62.1;55.0;1668;Ideal
0.55;61.6;55.0;1668;Ideal
0.55;60.7;55.0;1668;Ideal
0.51;63.5;56.0;1668;Good
0.51;62.5;58.0;1668;Very Good
0.51;63.5;56.0;1668;Good
0.52;61.6;58.0;1668;Premium
0.51;63.1;58.0;1668;Good
0.52;62.5;56.0;1668;Ideal
0.52;62.6;57.0;1668;Ideal
0.51;62.0;56.0;1668;Ideal
0.51;61.6;55.0;1668;Ideal
0.51;61.9;56.0;1668;Ideal
0.51;61.7;56.0;1668;Ideal
0.51;60.4;59.0;1668;Ideal
0.61;59.9;61.0;1668;Good
0.55;62.3;56.0;1668;Premium
0.55;60.7;57.0;1668;Ideal
0.55;60.6;56.0;1668;Ideal
0.55;61.7;57.0;1668;Ideal
0.55;61.7;56.0;1668;Ideal
0.55;61.2;59.0;1668;Premium
0.55;61.0;61.0;1668;Premium
0.55;61.4;55.0;1668;Ideal
0.55;62.3;56.0;1668;Ideal
0.55;62.1;55.0;1668;Ideal
0.51;64.4;54.0;1668;Fair
0.55;62.3;61.0;1669;Very Good
0.51;61.2;57.0;1669;Ideal
0.54;61.8;56.0;1669;Ideal
0.54;60.8;56.0;1669;Ideal
0.6;60.3;59.0;1670;Very Good
0.58;61.9;56.0;1670;Ideal
0.57;60.8;55.0;1670;Ideal
0.52;63.3;56.0;1670;Very Good
0.5;63.7;57.0;1671;Very Good
0.58;61.2;55.0;1671;Ideal
0.59;61.7;56.0;1671;Ideal
0.51;59.5;63.0;1671;Very Good
0.57;62.9;57.0;1672;Premium
0.35;61.4;55.0;1672;Ideal
0.56;61.6;56.0;1672;Ideal
0.54;61.1;56.0;1672;Ideal
0.7;64.6;58.0;1672;Fair
0.7;63.2;60.0;1672;Very Good
0.5;60.1;58.0;1672;Premium
0.55;61.6;57.0;1673;Ideal
0.67;62.0;58.0;1673;Ideal
0.52;58.3;61.0;1673;Good
0.72;64.1;58.0;1674;Good
0.53;61.8;56.0;1674;Ideal
0.51;61.5;56.0;1674;Ideal
0.61;63.0;58.0;1675;Very Good
0.71;62.1;58.0;1675;Very Good
0.5;62.4;59.0;1675;Premium
0.5;62.7;56.0;1675;Very Good
0.5;61.7;57.0;1675;Very Good
0.5;61.9;55.0;1675;Ideal
0.7;63.5;56.0;1675;Good
0.5;62.2;58.0;1675;Premium
0.51;61.9;55.0;1675;Ideal
0.52;61.2;55.0;1675;Ideal
0.52;61.4;56.0;1675;Ideal
0.55;61.7;54.0;1675;Ideal
0.55;61.8;57.0;1676;Very Good
0.54;61.7;58.0;1676;Very Good
0.53;61.5;56.0;1676;Ideal
0.53;61.8;56.0;1676;Ideal
0.5;62.6;58.0;1676;Premium
0.5;62.9;55.0;1676;Ideal
0.5;62.9;60.0;1676;Premium
0.5;62.0;58.0;1676;Premium
0.5;62.0;56.0;1676;Ideal
0.5;62.3;57.0;1676;Ideal
0.5;62.8;60.0;1676;Premium
0.5;62.7;59.0;1676;Premium
0.72;61.3;59.0;1676;Premium
0.76;58.8;59.0;1676;Premium
0.57;59.5;60.0;1676;Premium
0.52;60.3;56.0;1677;Ideal
0.56;61.9;55.0;1677;Ideal
0.51;62.2;57.0;1678;Very Good
0.51;62.2;58.0;1678;Ideal
0.5;61.7;53.0;1678;Ideal
0.51;62.4;55.0;1678;Ideal
0.53;61.7;56.0;1678;Ideal
0.53;61.6;55.0;1678;Ideal
0.53;61.8;56.0;1678;Ideal
0.5;62.4;58.0;1678;Ideal
0.5;64.5;62.3;1678;Good
0.53;63.5;59.0;1678;Very Good
0.6;60.2;60.0;1679;Very Good
0.56;60.0;57.0;1679;Very Good
0.55;61.3;55.0;1679;Ideal
0.52;62.0;56.0;1679;Ideal
0.5;62.0;55.1;1679;Ideal
0.5;62.5;52.4;1679;Ideal
0.51;60.0;59.0;1680;Very Good
0.52;60.0;61.5;1680;Very Good
0.58;62.1;56.0;1680;Ideal
0.54;60.5;56.0;1680;Ideal
0.54;59.8;58.0;1680;Ideal
0.51;60.4;56.0;1680;Ideal
0.57;60.0;61.0;1680;Good
0.54;62.7;57.0;1681;Ideal
0.61;61.4;56.0;1681;Ideal
1.0;58.3;58.0;1681;Premium
0.53;62.6;58.0;1682;Very Good
0.52;60.7;54.0;1682;Very Good
0.5;61.2;55.0;1682;Very Good
0.56;60.7;57.0;1682;Ideal
0.55;60.3;57.0;1682;Ideal
0.51;61.5;57.0;1682;Ideal
0.55;59.5;62.0;1682;Good
0.64;61.2;62.0;1682;Premium
0.52;61.0;57.0;1682;Ideal
0.58;62.3;54.0;1683;Ideal
0.58;61.7;57.0;1683;Ideal
0.43;61.3;55.0;1683;Ideal
